id,sentiment
48291,0
9400,0
2605,0
26461,0
2317,0
20109,0
14836,0
27377,0
5434,0
26982,0
46923,0
23975,0
1378,0
38677,0
43516,0
43823,0
49996,0
17127,0
31479,0
35765,0
5909,0
5495,0
34668,0
38392,0
14313,0
25448,0
9589,0
5574,0
2354,0
1717,0
6443,0
38801,0
22207,0
28318,0
28730,0
16808,0
7413,0
8597,0
21825,0
23532,0
44197,0
40190,0
44963,0
22510,0
23089,0
27159,0
41800,0
2050,0
10860,0
39982,0
335,0
7869,0
31473,0
44813,0
15278,0
31323,0
28970,0
24865,0
22396,0
8380,0
28505,0
29378,0
16772,0
11710,0
26450,0
3909,0
26528,0
35640,0
32465,0
10957,0
11573,0
12602,0
18887,0
43171,0
11810,0
16032,0
29531,0
1612,0
25866,0
46239,0
37477,0
31817,0
17620,0
41140,0
18990,0
28945,0
1335,0
37044,0
13098,0
11498,0
16748,0
21844,0
15615,0
26373,0
46690,0
45507,0
14554,0
10682,0
21489,0
9413,0
45625,0
46194,0
7755,0
23553,0
1480,0
36073,0
40347,0
25965,0
8015,0
15610,0
2744,0
15768,0
44486,0
44450,0
28746,0
19356,0
14151,0
26884,0
4015,0
25061,0
37010,0
33282,0
3918,0
22509,0
43101,0
49258,0
17774,0
22242,0
8875,0
47727,0
12585,0
43594,0
17296,0
35359,0
13079,0
15076,0
46202,0
44902,0
16075,0
17679,0
5067,0
19068,0
47565,0
44409,0
12608,0
47705,0
20486,0
13904,0
7659,0
36709,0
20444,0
7386,0
44794,0
36753,0
35704,0
16361,0
3868,0
1342,0
39671,0
1550,0
22129,0
21897,0
16508,0
5653,0
5955,0
44569,0
37685,0
4409,0
31759,0
49724,0
6809,0
46876,0
1584,0
20860,0
6020,0
19884,0
18604,0
23342,0
40753,0
35692,0
3126,0
37259,0
17050,0
8909,0
261,0
18891,0
27168,0
18784,0
33976,0
15724,0
5641,0
673,0
4915,0
8538,0
28474,0
19919,0
18778,0
29346,0
8614,0
37617,0
21440,0
10435,0
18396,0
38756,0
28431,0
11094,0
31208,0
6529,0
14295,0
20386,0
488,0
7702,0
46692,0
45963,0
22882,0
44360,0
44946,0
1581,0
9949,0
35407,0
421,0
49138,0
19943,0
35127,0
42518,0
38952,0
23717,0
24590,0
22927,0
11244,0
39690,0
35267,0
27446,0
37902,0
29928,0
5357,0
12544,0
4342,0
3321,0
26115,0
20176,0
21913,0
43118,0
16552,0
29317,0
17764,0
36364,0
31072,0
8930,0
18379,0
47742,0
34096,0
44215,0
21186,0
17163,0
43145,0
34904,0
13718,0
23775,0
28784,0
8303,0
33296,0
4613,0
2768,0
18731,0
49628,0
21770,0
45041,0
26678,0
23074,0
26961,0
46619,0
26317,0
25064,0
17599,0
35795,0
43954,0
41749,0
41845,0
13705,0
7658,0
40072,0
15687,0
7599,0
4868,0
11260,0
48873,0
17310,0
17752,0
8825,0
25475,0
29441,0
42111,0
22652,0
10298,0
25569,0
19190,0
49652,0
15766,0
33120,0
9405,0
8849,0
26846,0
2822,0
5793,0
7522,0
15997,0
35568,0
14281,0
38154,0
37027,0
19361,0
28586,0
24390,0
36723,0
46301,0
2172,0
26252,0
4719,0
35244,0
14169,0
18058,0
16355,0
29184,0
18618,0
3232,0
37016,0
1248,0
12180,0
31435,0
30559,0
27309,0
25463,0
43368,0
4399,0
37262,0
47733,0
18649,0
41617,0
20389,0
25056,0
23751,0
34712,0
29563,0
7040,0
11293,0
30992,0
964,0
997,0
17268,0
6254,0
48446,0
27929,0
15968,0
1092,0
41557,0
4365,0
33968,0
27670,0
38898,0
26234,0
42119,0
32145,0
15026,0
26181,0
36925,0
21798,0
18016,0
43246,0
5941,0
9453,0
24670,0
17671,0
21427,0
16274,0
37497,0
33046,0
161,0
40453,0
20039,0
30361,0
44,0
31901,0
15452,0
38404,0
29114,0
16907,0
45351,0
20814,0
645,0
34913,0
49914,0
29646,0
5249,0
42346,0
3343,0
46254,0
18259,0
46277,0
43058,0
26477,0
41045,0
1755,0
41648,0
13603,0
15705,0
5415,0
210,0
44382,0
25885,0
6787,0
22965,0
27860,0
43830,0
639,0
14459,0
31514,0
19143,0
40335,0
6338,0
36927,0
2095,0
23417,0
2830,0
34022,0
49650,0
8050,0
47304,0
49088,0
26893,0
22580,0
44484,0
47290,0
23164,0
5686,0
42605,0
18823,0
20604,0
283,0
18960,0
11464,0
10979,0
23034,0
15744,0
43072,0
4597,0
22272,0
6975,0
48011,0
17453,0
40217,0
49013,0
14775,0
33642,0
15089,0
4882,0
11928,0
42627,0
21840,0
35036,0
21284,0
1566,0
20519,0
13714,0
12217,0
40581,0
11726,0
20810,0
37045,0
25801,0
33459,0
44454,0
3021,0
34376,0
11591,0
49522,0
2730,0
20401,0
27635,0
35777,0
34357,0
47555,0
36387,0
22520,0
37317,0
9224,0
17160,0
28058,0
37880,0
27012,0
8281,0
39396,0
33153,0
36770,0
35349,0
6262,0
12384,0
13338,0
44424,0
38647,0
46587,0
745,0
4191,0
35194,0
2828,0
49424,0
39007,0
14728,0
43955,0
24881,0
43850,0
49437,0
17435,0
39720,0
17869,0
8197,0
5005,0
48870,0
44881,0
35147,0
41213,0
49644,0
30358,0
46637,0
43230,0
33420,0
8847,0
20086,0
9165,0
5041,0
46696,0
45206,0
4691,0
18909,0
1479,0
1450,0
29291,0
26197,0
23436,0
32794,0
27176,0
10289,0
33324,0
17809,0
10643,0
30724,0
9027,0
38445,0
20603,0
23414,0
1740,0
6380,0
42713,0
10531,0
46790,0
9868,0
1591,0
10176,0
46796,0
22911,0
6587,0
39932,0
47549,0
35747,0
30466,0
16617,0
16622,0
11181,0
39031,0
6052,0
30340,0
12774,0
27081,0
4011,0
19191,0
6524,0
23184,0
11452,0
24678,0
5716,0
22421,0
15959,0
10350,0
33034,0
25112,0
42341,0
34649,0
31674,0
12938,0
32100,0
32645,0
22014,0
36852,0
24104,0
48284,0
34659,0
9342,0
32825,0
24245,0
3116,0
16740,0
13739,0
28802,0
19105,0
10067,0
19604,0
25633,0
25989,0
33611,0
8666,0
8697,0
47553,0
49480,0
47140,0
47009,0
46100,0
3858,0
7713,0
4798,0
41176,0
43385,0
46538,0
42002,0
9189,0
1636,0
7395,0
42223,0
25005,0
2215,0
194,0
45237,0
13769,0
48185,0
32423,0
20276,0
8993,0
12676,0
19639,0
34714,0
30613,0
39433,0
12387,0
12567,0
18105,0
17668,0
34020,0
23292,0
36583,0
21273,0
33670,0
35337,0
15449,0
16132,0
49214,0
4073,0
32602,0
38108,0
23767,0
44870,0
15694,0
8764,0
17307,0
49120,0
48378,0
1858,0
44003,0
31304,0
40407,0
32373,0
30214,0
41651,0
33535,0
46480,0
34326,0
11872,0
2398,0
2277,0
3523,0
40476,0
37968,0
39592,0
9573,0
13817,0
41957,0
3989,0
29387,0
13379,0
46749,0
32795,0
39302,0
11644,0
10017,0
26716,0
35701,0
5401,0
37528,0
17957,0
35950,0
28353,0
7781,0
16662,0
23063,0
683,0
24534,0
658,0
28035,0
26591,0
18274,0
33777,0
13004,0
23000,0
2787,0
6497,0
46825,0
23619,0
41169,0
27218,0
7084,0
44527,0
28430,0
6828,0
3448,0
36655,0
26054,0
40211,0
15605,0
2776,0
28965,0
38354,0
49540,0
9055,0
34500,0
1771,0
27215,0
16381,0
25125,0
21568,0
31211,0
47844,0
19560,0
11144,0
42624,0
4239,0
27069,0
21705,0
33419,0
13036,0
4354,0
1224,0
38288,0
39084,0
31999,0
23281,0
12805,0
28481,0
18489,0
9434,0
49924,0
45658,0
18951,0
34196,0
17098,0
20357,0
4387,0
24110,0
44048,0
7474,0
27233,0
7679,0
19558,0
33012,0
14851,0
46458,0
41703,0
21453,0
20616,0
34957,0
35014,0
15391,0
32808,0
9962,0
42123,0
20103,0
37917,0
23439,0
3243,0
49587,0
38459,0
45638,0
12502,0
10774,0
24048,0
48292,0
9382,0
11355,0
30527,0
33541,0
36134,0
34647,0
41741,0
47429,0
28047,0
23122,0
28284,0
18842,0
1806,0
1978,0
29730,0
10685,0
32120,0
18470,0
8545,0
47324,0
4032,0
35550,0
8419,0
19140,0
19284,0
8449,0
13965,0
19780,0
37901,0
18331,0
43309,0
21448,0
44780,0
19532,0
22267,0
49726,0
25341,0
6930,0
29418,0
2321,0
14512,0
23804,0
13124,0
37780,0
47512,0
32026,0
30732,0
8146,0
37948,0
32121,0
2536,0
7361,0
48372,0
21023,0
32649,0
24218,0
26679,0
26300,0
31983,0
244,0
24413,0
9647,0
3347,0
36200,0
29141,0
5640,0
23903,0
36324,0
2392,0
21104,0
23718,0
41110,0
4788,0
33590,0
23927,0
7838,0
15480,0
48254,0
11359,0
22582,0
14782,0
27173,0
11742,0
8868,0
46653,0
7107,0
6642,0
24106,0
33573,0
13638,0
11400,0
769,0
9993,0
47989,0
4921,0
22427,0
40782,0
25098,0
32377,0
49593,0
36957,0
32387,0
6876,0
34077,0
40258,0
20228,0
49551,0
29859,0
49376,0
12891,0
49029,0
45675,0
20564,0
28197,0
8131,0
32920,0
34143,0
24165,0
31263,0
29322,0
26977,0
1253,0
30797,0
8058,0
10899,0
38347,0
46682,0
675,0
28049,0
44204,0
7949,0
7079,0
2134,0
44660,0
17638,0
42386,0
5494,0
2770,0
12247,0
49049,0
15534,0
33154,0
7128,0
17732,0
1131,0
48733,0
11910,0
5456,0
11957,0
34272,0
4731,0
27306,0
42129,0
38304,0
40068,0
33865,0
14614,0
12771,0
41551,0
46371,0
28717,0
32986,0
9076,0
14865,0
42400,0
26524,0
44103,0
20661,0
7859,0
8982,0
44667,0
17409,0
32153,0
17028,0
11807,0
21205,0
20016,0
42654,0
32181,0
12127,0
29749,0
28936,0
18447,0
19403,0
14723,0
1180,0
47729,0
15953,0
34702,0
30687,0
24661,0
26135,0
2962,0
7384,0
27150,0
49066,0
23819,0
5764,0
18616,0
37271,0
46901,0
22361,0
43282,0
8214,0
17815,0
15637,0
9072,0
37392,0
40117,0
40507,0
33699,0
38797,0
17321,0
1490,0
30114,0
26355,0
5022,0
31559,0
18297,0
33820,0
18636,0
17007,0
40023,0
20411,0
23076,0
36188,0
17531,0
13168,0
45295,0
40070,0
18120,0
44868,0
46835,0
13142,0
49179,0
22352,0
44066,0
21811,0
6742,0
45418,0
9575,0
17327,0
30011,0
2348,0
43131,0
24642,0
45823,0
19442,0
29828,0
2137,0
46627,0
30298,0
25643,0
35998,0
478,0
16343,0
15871,0
24470,0
23115,0
7475,0
18730,0
43338,0
45203,0
14720,0
38691,0
25043,0
41064,0
20438,0
26330,0
42267,0
9752,0
10347,0
21576,0
47314,0
11222,0
48152,0
9420,0
19575,0
18863,0
7842,0
23864,0
24680,0
18421,0
34964,0
31725,0
43075,0
18675,0
26974,0
18635,0
11203,0
43176,0
2846,0
30649,0
5655,0
39174,0
2267,0
18531,0
11586,0
8391,0
49434,0
3290,0
1038,0
33009,0
25459,0
26014,0
34520,0
35751,0
10340,0
10188,0
32600,0
1427,0
4598,0
21631,0
7700,0
5623,0
12772,0
22268,0
38798,0
43557,0
13097,0
22058,0
30655,0
36968,0
11786,0
17442,0
39805,0
10012,0
14507,0
40587,0
22389,0
16652,0
43489,0
7375,0
7463,0
3177,0
47509,0
10529,0
13483,0
38854,0
49098,0
34629,0
31863,0
23572,0
18125,0
9959,0
11138,0
47600,0
7901,0
48095,0
9743,0
45680,0
49178,0
10642,0
24257,0
1574,0
12231,0
10440,0
47550,0
25311,0
44770,0
39295,0
36797,0
18115,0
30744,0
47770,0
39095,0
21148,0
47067,0
9760,0
36020,0
3662,0
12847,0
5739,0
16862,0
40253,0
34356,0
24716,0
6663,0
27605,0
21563,0
29488,0
41998,0
21918,0
28735,0
33803,0
39226,0
23590,0
36187,0
19570,0
18929,0
13764,0
4384,0
15795,0
49617,0
17503,0
3906,0
41008,0
38759,0
12358,0
46439,0
24533,0
20471,0
32345,0
36558,0
48388,0
42611,0
42776,0
3666,0
25961,0
4074,0
40180,0
12084,0
20888,0
25991,0
48500,0
10192,0
18197,0
19290,0
49,0
20119,0
23406,0
43602,0
9006,0
24098,0
38823,0
23887,0
20498,0
3820,0
20580,0
44586,0
29849,0
9054,0
16182,0
19036,0
11350,0
35430,0
13516,0
42544,0
38231,0
4761,0
23522,0
25136,0
36843,0
22497,0
19702,0
49350,0
12575,0
22387,0
10100,0
49490,0
20776,0
7699,0
41849,0
18443,0
24395,0
3344,0
13315,0
26703,0
12444,0
35583,0
41443,0
25800,0
47487,0
13662,0
35969,0
12224,0
26727,0
5702,0
25225,0
31974,0
36511,0
16556,0
23129,0
775,0
23137,0
12468,0
33776,0
29864,0
38019,0
36878,0
12049,0
38787,0
4550,0
42997,0
46361,0
25498,0
25799,0
40069,0
20593,0
40651,0
41432,0
28657,0
46205,0
36541,0
5789,0
47131,0
19677,0
46615,0
32052,0
34598,0
15395,0
16238,0
22105,0
19099,0
271,0
47664,0
10154,0
44492,0
2616,0
2047,0
40604,0
14793,0
40875,0
36173,0
38865,0
2933,0
42116,0
43182,0
19627,0
21082,0
30522,0
48010,0
13823,0
4973,0
47638,0
38841,0
5280,0
3288,0
6450,0
42460,0
49238,0
10742,0
32435,0
31601,0
30888,0
16045,0
19936,0
2030,0
34701,0
38649,0
28832,0
39392,0
39714,0
31086,0
45002,0
3117,0
23457,0
12936,0
22552,0
5652,0
5656,0
45130,0
6745,0
13353,0
9162,0
42989,0
1646,0
9683,0
14955,0
22692,0
9391,0
15624,0
13737,0
19028,0
45910,0
14675,0
30445,0
33036,0
37633,0
15048,0
43251,0
45538,0
15317,0
49974,0
29279,0
49590,0
8960,0
24884,0
25102,0
18915,0
26719,0
38248,0
48327,0
17575,0
5669,0
30338,0
3723,0
26246,0
4546,0
13523,0
5526,0
16511,0
39485,0
9020,0
29419,0
6248,0
28036,0
37831,0
29776,0
25066,0
42731,0
46204,0
1880,0
33966,0
30814,0
10079,0
41527,0
18383,0
6830,0
45461,0
30300,0
27322,0
28767,0
22445,0
38751,0
24697,0
125,0
30756,0
40833,0
32790,0
14997,0
18828,0
44216,0
1056,0
41977,0
14904,0
42829,0
27536,0
40993,0
30125,0
39656,0
42139,0
9466,0
31130,0
42549,0
41595,0
21163,0
21625,0
13419,0
37942,0
23733,0
39375,0
851,0
32407,0
28296,0
20607,0
33953,0
25206,0
24066,0
8242,0
17400,0
28855,0
29504,0
23844,0
26556,0
19393,0
49803,0
38198,0
35318,0
46358,0
25451,0
7256,0
22865,0
34865,0
13087,0
7261,0
9444,0
33484,0
30754,0
23686,0
5307,0
48187,0
6563,0
23200,0
38365,0
2349,0
38115,0
9597,0
14023,0
26998,0
20830,0
23545,0
26170,0
31295,0
45401,0
34521,0
32227,0
45892,0
14922,0
22078,0
28702,0
27297,0
1338,0
6555,0
22211,0
10011,0
44425,0
9380,0
2176,0
3124,0
48133,0
24284,0
18457,0
44867,0
536,0
34444,0
26071,0
16491,0
8731,0
37921,0
41244,0
46107,0
33117,0
5767,0
14822,0
40796,0
49570,0
32350,0
35622,0
10848,0
41121,0
37762,0
10348,0
20324,0
37013,0
49201,0
33534,0
36785,0
44034,0
37073,0
23646,0
30989,0
9159,0
12099,0
903,0
12734,0
10862,0
46532,0
43181,0
6234,0
17165,0
42411,0
11552,0
49036,0
26883,0
11264,0
13529,0
47267,0
10736,0
38821,0
13040,0
34878,0
34906,0
6896,0
6585,0
31077,0
12249,0
11888,0
14376,0
35905,0
37567,0
5685,0
19897,0
31735,0
7933,0
21655,0
43770,0
20043,0
34678,0
10832,0
36103,0
44059,0
1865,0
39594,0
22906,0
5733,0
47179,0
40568,0
2187,0
39843,0
3621,0
25826,0
36743,0
49543,0
20904,0
22947,0
9879,0
13262,0
10706,0
44571,0
26212,0
14975,0
9487,0
26375,0
21814,0
16103,0
16154,0
43205,0
8106,0
34810,0
19531,0
19379,0
9791,0
24519,0
9935,0
40292,0
49528,0
39229,0
46173,0
12491,0
17560,0
49170,0
15711,0
7560,0
21584,0
10942,0
19499,0
12398,0
37265,0
1314,0
19864,0
1680,0
36351,0
967,0
29060,0
38769,0
36994,0
6815,0
37088,0
38027,0
33584,0
22232,0
25585,0
15255,0
30618,0
32292,0
9893,0
8056,0
44124,0
24640,0
13733,0
6806,0
26927,0
201,0
41772,0
6306,0
11261,0
2067,0
1624,0
4804,0
15500,0
36576,0
38947,0
16592,0
12626,0
49877,0
18585,0
22633,0
36307,0
2455,0
2078,0
47603,0
3325,0
35673,0
33267,0
35489,0
42824,0
26690,0
13812,0
14911,0
29878,0
13249,0
15832,0
24348,0
26636,0
1284,0
28699,0
30156,0
24321,0
5356,0
6918,0
35074,0
37631,0
38609,0
41251,0
38230,0
41722,0
19819,0
46811,0
35308,0
5421,0
33388,0
39009,0
4145,0
6353,0
23465,0
16494,0
44087,0
26757,0
40022,0
47685,0
41416,0
41254,0
22459,0
46032,0
17173,0
41884,0
22543,0
11379,0
16881,0
28520,0
45734,0
5358,0
12523,0
14492,0
17235,0
44393,0
5676,0
2595,0
3653,0
38578,0
32245,0
12806,0
20500,0
13898,0
38205,0
27279,0
7347,0
35893,0
36524,0
18191,0
18634,0
38595,0
38687,0
19201,0
6756,0
30488,0
44705,0
29837,0
48665,0
2753,0
24427,0
16171,0
37708,0
34596,0
26662,0
48898,0
33171,0
16328,0
39960,0
49352,0
41022,0
38908,0
22918,0
36291,0
15655,0
9034,0
46966,0
20368,0
48531,0
45495,0
43737,0
37046,0
9929,0
29028,0
49857,0
46523,0
10906,0
41200,0
7141,0
27198,0
28932,0
24653,0
7181,0
32930,0
16562,0
8408,0
49300,0
49939,0
11577,0
20651,0
329,0
18844,0
23598,0
45712,0
47968,0
41038,0
17784,0
16947,0
21154,0
44619,0
40098,0
27124,0
17585,0
23055,0
23772,0
22797,0
47456,0
27178,0
31168,0
2718,0
45389,0
32767,0
1603,0
36658,0
3292,0
2319,0
46850,0
31818,0
9775,0
40948,0
7028,0
27572,0
36999,0
39781,0
20885,0
13978,0
48009,0
16147,0
4299,0
6304,0
25292,0
36254,0
39251,0
39489,0
23635,0
49790,0
5794,0
31271,0
45790,0
19283,0
9975,0
45330,0
22606,0
21047,0
16817,0
27529,0
49182,0
16742,0
7759,0
25915,0
25759,0
9066,0
17687,0
31417,0
34033,0
3428,0
2984,0
46609,0
9796,0
4747,0
34392,0
14988,0
22400,0
11166,0
43815,0
16167,0
15163,0
41668,0
35924,0
38456,0
14181,0
1877,0
24214,0
5035,0
12963,0
30905,0
15231,0
49468,0
41162,0
7774,0
38752,0
28808,0
43687,0
30392,0
47011,0
44812,0
14362,0
11851,0
49264,0
18435,0
44225,0
28984,0
23947,0
48086,0
29327,0
35962,0
43105,0
4664,0
17359,0
21423,0
37187,0
49641,0
21062,0
46686,0
33195,0
1117,0
6888,0
44708,0
8831,0
37751,0
39218,0
6891,0
10530,0
29699,0
43664,0
2211,0
26940,0
38211,0
3431,0
34929,0
36151,0
29484,0
31575,0
41135,0
1337,0
2549,0
3924,0
9101,0
5730,0
15383,0
11696,0
14761,0
29896,0
16125,0
15454,0
7024,0
45024,0
15365,0
44462,0
42151,0
469,0
38779,0
15559,0
45388,0
37533,0
43143,0
41023,0
8427,0
24445,0
19015,0
33498,0
14265,0
45118,0
31151,0
46736,0
34329,0
165,0
47023,0
31299,0
26712,0
47916,0
7624,0
13964,0
198,0
47344,0
13057,0
12148,0
22843,0
34437,0
7506,0
7662,0
21088,0
5486,0
8869,0
47449,0
30857,0
5849,0
1527,0
44383,0
37713,0
45800,0
591,0
8891,0
28222,0
45054,0
48875,0
43728,0
43909,0
43406,0
5105,0
45601,0
10523,0
46893,0
31682,0
21416,0
34974,0
28666,0
23489,0
36833,0
14171,0
32615,0
41314,0
21822,0
4183,0
10889,0
26194,0
10876,0
33521,0
23367,0
28567,0
30193,0
17259,0
14375,0
48978,0
43596,0
20923,0
19787,0
11632,0
23320,0
689,0
4568,0
12516,0
17276,0
24478,0
40196,0
5962,0
17234,0
27336,0
32936,0
28277,0
16383,0
18108,0
19966,0
37997,0
15227,0
4611,0
11142,0
40169,0
31116,0
3544,0
9252,0
17358,0
23313,0
31419,0
18575,0
23168,0
12277,0
26096,0
19097,0
24719,0
2752,0
26199,0
7775,0
24926,0
38519,0
18884,0
18254,0
28631,0
17286,0
20674,0
32627,0
20515,0
14706,0
14899,0
37606,0
26564,0
9177,0
14453,0
4487,0
25232,0
17466,0
8148,0
2664,0
20116,0
19269,0
28559,0
29732,0
6505,0
8315,0
15242,0
9799,0
14291,0
36170,0
6868,0
15393,0
5809,0
21861,0
36382,0
16258,0
9578,0
18959,0
10585,0
10524,0
48804,0
42292,0
512,0
5747,0
44178,0
40617,0
7899,0
33863,0
32668,0
31427,0
42699,0
43701,0
13290,0
25045,0
28528,0
16478,0
2872,0
17106,0
48063,0
493,0
23950,0
7018,0
18189,0
27669,0
12713,0
11999,0
27413,0
15098,0
5774,0
5969,0
13730,0
31677,0
6094,0
28836,0
18500,0
45400,0
46086,0
3477,0
34151,0
45491,0
45719,0
28866,0
26402,0
43998,0
8112,0
11076,0
21008,0
10249,0
1050,0
41584,0
71,0
4419,0
40454,0
34401,0
2524,0
7295,0
9199,0
43430,0
1322,0
14127,0
31797,0
47270,0
14694,0
1356,0
8698,0
11425,0
27786,0
47861,0
25449,0
34807,0
21174,0
48013,0
26259,0
38271,0
37504,0
8888,0
12889,0
14892,0
2194,0
14663,0
24501,0
35321,0
39281,0
33689,0
9860,0
9463,0
42286,0
41729,0
38531,0
8929,0
21094,0
10324,0
2842,0
39336,0
5810,0
48490,0
48709,0
47890,0
24883,0
33789,0
29061,0
49079,0
1907,0
29055,0
37703,0
15555,0
10401,0
40351,0
16211,0
47610,0
28202,0
12801,0
33564,0
15044,0
742,0
5758,0
25719,0
17701,0
6096,0
22752,0
37985,0
46766,0
20577,0
45269,0
46646,0
19431,0
18900,0
2666,0
29792,0
3371,0
7243,0
8097,0
17965,0
32436,0
22771,0
8739,0
42343,0
26864,0
16127,0
46209,0
2909,0
3221,0
3205,0
20590,0
36431,0
4199,0
24259,0
26136,0
1321,0
39655,0
13885,0
48250,0
30550,0
38644,0
497,0
34277,0
44742,0
17026,0
49415,0
8687,0
7888,0
30558,0
48015,0
27045,0
1656,0
17686,0
15147,0
49140,0
3399,0
30940,0
41470,0
19684,0
7,0
40178,0
650,0
4596,0
48471,0
27320,0
45739,0
35406,0
16863,0
24769,0
14233,0
40124,0
26956,0
40825,0
29186,0
12919,0
29905,0
18783,0
7226,0
27980,0
35986,0
49977,0
19743,0
30800,0
43629,0
21336,0
26201,0
17289,0
12352,0
1585,0
35614,0
41570,0
9859,0
41147,0
23899,0
33358,0
12134,0
27909,0
2208,0
26522,0
9792,0
47367,0
17143,0
9155,0
36713,0
34337,0
28022,0
39192,0
10551,0
9021,0
26144,0
43366,0
21167,0
16134,0
28051,0
40227,0
19477,0
21466,0
1961,0
8856,0
2393,0
25620,0
11978,0
47326,0
4329,0
39097,0
5625,0
10370,0
26269,0
1892,0
22277,0
11506,0
14654,0
44701,0
3903,0
49162,0
26560,0
46495,0
8152,0
39199,0
31937,0
22492,0
2943,0
43972,0
48248,0
41309,0
27454,0
48905,0
9618,0
30260,0
23605,0
20212,0
15041,0
21407,0
10230,0
29515,0
39857,0
38833,0
29210,0
42749,0
24714,0
8176,0
46444,0
7883,0
2888,0
34366,0
15356,0
26674,0
47780,0
24940,0
33962,0
7727,0
1882,0
46671,0
15225,0
40669,0
20333,0
30418,0
8200,0
28223,0
24330,0
19144,0
27385,0
26999,0
1388,0
2491,0
15602,0
14559,0
41918,0
27573,0
1549,0
14418,0
41895,0
31094,0
38324,0
25008,0
13672,0
46165,0
49319,0
16726,0
46177,0
39253,0
27246,0
15847,0
4745,0
45977,0
46009,0
46633,0
18236,0
38800,0
36478,0
2733,0
34051,0
516,0
13368,0
10135,0
33340,0
37472,0
7948,0
11036,0
386,0
43051,0
18110,0
43561,0
8963,0
48776,0
16749,0
9090,0
49221,0
33082,0
32942,0
31280,0
46810,0
32461,0
42358,0
26714,0
10089,0
23884,0
47806,0
45617,0
35200,0
16249,0
20804,0
45618,0
44504,0
5609,0
11029,0
6608,0
18663,0
37575,0
33668,0
27823,0
2372,0
47391,0
15789,0
49993,0
11539,0
39073,0
30861,0
22482,0
7417,0
3433,0
5099,0
5914,0
38300,0
19279,0
20135,0
8404,0
28744,0
36908,0
42560,0
33824,0
4556,0
1444,0
21124,0
14560,0
47425,0
10866,0
24464,0
47602,0
38479,0
10234,0
32083,0
22294,0
18337,0
33251,0
8020,0
37374,0
46582,0
18071,0
13302,0
36015,0
5257,0
46506,0
37980,0
6464,0
32152,0
12063,0
3522,0
46488,0
14676,0
44018,0
36367,0
35369,0
47980,0
21650,0
38573,0
18681,0
45453,0
12280,0
23390,0
25741,0
11383,0
11581,0
12184,0
9276,0
38426,0
19054,0
5816,0
16852,0
41141,0
2735,0
2269,0
11500,0
27343,0
41481,0
40510,0
28456,0
11047,0
48844,0
21319,0
20914,0
14200,0
1065,0
15936,0
7877,0
36625,0
40509,0
27680,0
35428,0
15796,0
31633,0
2006,0
115,0
29208,0
37068,0
17067,0
17292,0
43893,0
40854,0
43709,0
18008,0
17281,0
23208,0
49770,0
760,0
7397,0
3814,0
40642,0
48565,0
37208,0
40764,0
41333,0
13274,0
4708,0
18859,0
23789,0
17814,0
25365,0
42516,0
47416,0
23636,0
26442,0
2300,0
24482,0
42538,0
7609,0
31590,0
20523,0
49680,0
3775,0
8375,0
40406,0
37645,0
41681,0
22746,0
14067,0
19886,0
9321,0
1834,0
17723,0
39393,0
41968,0
39795,0
12763,0
18354,0
17768,0
33987,0
11750,0
49032,0
38428,0
16276,0
26675,0
36884,0
41636,0
2256,0
18346,0
28718,0
47161,0
29080,0
38237,0
571,0
24006,0
20299,0
15358,0
21045,0
2077,0
47830,0
22808,0
13808,0
19641,0
34800,0
20576,0
44362,0
26101,0
27984,0
4417,0
30774,0
4386,0
6511,0
31827,0
11412,0
20092,0
1559,0
37170,0
10147,0
21998,0
13322,0
38767,0
33519,0
27063,0
42054,0
47793,0
29104,0
40458,0
12528,0
38873,0
9395,0
44694,0
48587,0
34420,0
36289,0
39561,0
35801,0
40649,0
42509,0
37179,0
22461,0
36701,0
45096,0
218,0
17699,0
6639,0
29431,0
42608,0
20215,0
10690,0
34624,0
26558,0
40483,0
17552,0
13579,0
25963,0
17608,0
172,0
17804,0
19574,0
49937,0
22167,0
44350,0
23923,0
33351,0
29667,0
43966,0
49362,0
812,0
30056,0
18208,0
41624,0
45796,0
41079,0
12950,0
32280,0
39191,0
28829,0
47882,0
36582,0
25651,0
45969,0
14965,0
701,0
11809,0
9010,0
27119,0
43022,0
30247,0
4751,0
13184,0
27863,0
19755,0
5537,0
16853,0
5380,0
33147,0
808,0
41285,0
33897,0
22172,0
7452,0
5928,0
10969,0
16796,0
1881,0
12020,0
11861,0
47352,0
4116,0
29763,0
22946,0
34255,0
24174,0
49923,0
46971,0
16832,0
41289,0
3512,0
39664,0
15631,0
2997,0
22758,0
26682,0
48910,0
35639,0
14062,0
4724,0
36061,0
28846,0
7311,0
11704,0
48648,0
29923,0
43472,0
42711,0
8324,0
31267,0
36637,0
36185,0
32194,0
16898,0
14533,0
19541,0
3486,0
38896,0
48851,0
15435,0
37396,0
33631,0
27301,0
15851,0
9314,0
21176,0
35262,0
35616,0
9697,0
21376,0
26121,0
22052,0
17353,0
22050,0
11230,0
41984,0
36919,0
20932,0
20570,0
18549,0
371,0
31492,0
5906,0
23827,0
8927,0
28341,0
26119,0
1908,0
8448,0
5743,0
11964,0
10944,0
43774,0
15217,0
46212,0
31075,0
28916,0
13390,0
44865,0
27291,0
11371,0
24168,0
41564,0
15117,0
10070,0
47148,0
22760,0
49509,0
40588,0
5207,0
45665,0
9375,0
43984,0
8453,0
27587,0
